"banned_champions"	"full"	"picked_champions"	"picked_champions_players_statistics"	"players_statistics"
0.650537634408602	0.787692307692308	0.647727272727273	0.833876221498371	0.834437086092715
0.697247706422018	0.882943143812709	0.698850574712644	0.908496732026144	0.916129032258065
0.698850574712644	0.872611464968153	0.698850574712644	0.888888888888889	0.92156862745098
0.698630136986301	0.886731391585761	0.697247706422018	0.903010033444816	0.919093851132686
0.697247706422018	0.905537459283388	0.698630136986301	0.885906040268456	0.911475409836066
0.698850574712644	0.882352941176471	0.697247706422018	0.869009584664537	0.945337620578778
0.698630136986301	0.883116883116883	0.697247706422018	0.856209150326797	0.881578947368421
0.698630136986301	0.895622895622896	0.673267326732673	0.885993485342019	0.938906752411576
0.698850574712644	0.871287128712871	0.698630136986301	0.887417218543046	0.932432432432432
0.697247706422018	0.909677419354839	0.700228832951945	0.88961038961039	0.918367346938776
0.697247706422018	0.880258899676375	0.697247706422018	0.909090909090909	0.938906752411576
0.697247706422018	0.901315789473684	0.688524590163934	0.896103896103896	0.935483870967742
0.697247706422018	0.865771812080537	0.700228832951945	0.88	0.911475409836066
0.690140845070423	0.883116883116883	0.697247706422018	0.899676375404531	0.915032679738562
0.698630136986301	0.901315789473684	0.694252873563218	0.874576271186441	0.877076411960133
0.697247706422018	0.883116883116883	0.697247706422018	0.896774193548387	0.938906752411576
0.698850574712644	0.880258899676375	0.697247706422018	0.886731391585761	0.924590163934426
0.698630136986301	0.932907348242812	0.698630136986301	0.885245901639344	0.92156862745098
0.698630136986301	0.87741935483871	0.698630136986301	0.896103896103896	0.918032786885246
0.698850574712644	0.872131147540984	0.698850574712644	0.891089108910891	0.944262295081967
0.697247706422018	0.893890675241158	0.698850574712644	0.884615384615385	0.938110749185668
0.697247706422018	0.87012987012987	0.702078521939954	0.925081433224756	0.911475409836066
0.698630136986301	0.9	0.698850574712644	0.876254180602007	0.919093851132686
0.698850574712644	0.853420195439739	0.697247706422018	0.869009584664537	0.903010033444816
0.698850574712644	0.876623376623377	0.698630136986301	0.883870967741936	0.911475409836066
0.697247706422018	0.906148867313916	0.698630136986301	0.899676375404531	0.953947368421053
0.697247706422018	0.901587301587302	0.695652173913043	0.870748299319728	0.903225806451613
0.698850574712644	0.890365448504983	0.698850574712644	0.893890675241158	0.904918032786885
0.698630136986301	0.901960784313726	0.674641148325359	0.887459807073955	0.925566343042071
0.676258992805755	0.893333333333333	0.697247706422018	0.903654485049834	0.92156862745098
0.697247706422018	0.87012987012987	0.682352941176471	0.888157894736842	0.95364238410596
0.698850574712644	0.905537459283388	0.697247706422018	0.896103896103896	0.9185667752443
0.697247706422018	0.889589905362776	0.697247706422018	0.882352941176471	0.891803278688525
0.697247706422018	0.877887788778878	0.700228832951945	0.88	0.912621359223301
0.697247706422018	0.879478827361563	0.697247706422018	0.904918032786885	0.938110749185668
0.700228832951945	0.868686868686869	0.697247706422018	0.92	0.93687707641196
0.697247706422018	0.925566343042071	0.697247706422018	0.884615384615385	0.915584415584416
0.700228832951945	0.909090909090909	0.697247706422018	0.904918032786885	0.934640522875817
0.697247706422018	0.878980891719745	0.700228832951945	0.912621359223301	0.950166112956811
0.698630136986301	0.899328859060403	0.698630136986301	0.87459807073955	0.891025641025641
0.691415313225058	0.876623376623377	0.698850574712644	0.881578947368421	0.916943521594684
0.700228832951945	0.895622895622896	0.697247706422018	0.896103896103896	0.92156862745098
0.698850574712644	0.901960784313726	0.697247706422018	0.871794871794872	0.935897435897436
0.697247706422018	0.891025641025641	0.697247706422018	0.889632107023411	0.895424836601307
0.697247706422018	0.885135135135135	0.700228832951945	0.860927152317881	0.924590163934426
0.698850574712644	0.899022801302932	0.698630136986301	0.878688524590164	0.944262295081967
0.697247706422018	0.899328859060403	0.705336426914153	0.905537459283388	0.912621359223301
0.697247706422018	0.894736842105263	0.698850574712644	0.876623376623377	0.937704918032787
0.697247706422018	0.885350318471338	0.697247706422018	0.915584415584416	0.940397350993378
0.697247706422018	0.891025641025641	0.697247706422018	0.903654485049834	0.899328859060403
0.698630136986301	0.84012539184953	0.700228832951945	0.909677419354839	0.917491749174917
0.632152588555858	0.8	0.588628762541806	0.824372759856631	0.909090909090909
0.597633136094675	0.830449826989619	0.523809523809524	0.842105263157895	0.883720930232558
0.625698324022346	0.87719298245614	0.52	0.848920863309353	0.928104575163399
0.576368876080692	0.860068259385666	0.596273291925466	0.794117647058823	0.904458598726115
0.607449856733524	0.840390879478827	0.550819672131148	0.841750841750842	0.883870967741936
0.580645161290323	0.833922261484099	0.578461538461538	0.836734693877551	0.847457627118644
0.544910179640719	0.823104693140794	0.535714285714286	0.808664259927798	0.937704918032787
0.655826558265583	0.834532374100719	0.516363636363636	0.888157894736842	0.899328859060403
0.599439775910364	0.858131487889273	0.550819672131148	0.824372759856631	0.916387959866221
0.598870056497175	0.779783393501805	0.618181818181818	0.819787985865724	0.910828025477707
0.522796352583587	0.853146853146853	0.56782334384858	0.854166666666667	0.904918032786885
0.585227272727273	0.822695035460993	0.517006802721088	0.827586206896552	0.895424836601307
0.577507598784195	0.849122807017544	0.54	0.873239436619718	0.905537459283388
0.610169491525424	0.814545454545455	0.57051282051282	0.818505338078292	0.882352941176471
0.646239554317549	0.872131147540984	0.51063829787234	0.828571428571429	0.905537459283388
0.631284916201117	0.833333333333333	0.583050847457627	0.836236933797909	0.916943521594684
0.565349544072948	0.871080139372822	0.52233676975945	0.853333333333333	0.893890675241158
0.589887640449438	0.810035842293907	0.574257425742574	0.858156028368794	0.894039735099338
0.570570570570571	0.807142857142857	0.508710801393728	0.845070422535211	0.905537459283388
0.651685393258427	0.831615120274914	0.540350877192982	0.794326241134752	0.916943521594684
0.558823529411765	0.840277777777778	0.561056105610561	0.870175438596491	0.914473684210526
0.631853785900783	0.841726618705036	0.524822695035461	0.832167832167832	0.896321070234114
0.540372670807453	0.810996563573883	0.512110726643599	0.818181818181818	0.881578947368421
0.61671469740634	0.832167832167832	0.527027027027027	0.838487972508591	0.881789137380192
0.587537091988131	0.855123674911661	0.6	0.859154929577465	0.920529801324503
0.62125340599455	0.850174216027875	0.561514195583596	0.794223826714801	0.883870967741936
0.605555555555556	0.839857651245552	0.548286604361371	0.862190812720848	0.92156862745098
0.629333333333333	0.840989399293286	0.477815699658703	0.841726618705036	0.891803278688525
0.599423631123919	0.836236933797909	0.544827586206897	0.814285714285714	0.894039735099338
0.576368876080692	0.858064516129032	0.622641509433962	0.881578947368421	0.957928802588997
0.453900709219858	0.871080139372822	0.56782334384858	0.868965517241379	0.92258064516129
0.570605187319885	0.854237288135593	0.528813559322034	0.822695035460993	0.88961038961039
0.605714285714286	0.804347826086957	0.536082474226804	0.792727272727273	0.901960784313726
0.620320855614973	0.798586572438163	0.529209621993127	0.830324909747292	0.907348242811502
0.582857142857143	0.818840579710145	0.549828178694158	0.869257950530035	0.913907284768212
0.598290598290598	0.872852233676976	0.467796610169492	0.850174216027875	0.877076411960133
0.572271386430678	0.862068965517241	0.568807339449541	0.809688581314879	0.911475409836066
0.624657534246575	0.818505338078292	0.570469798657718	0.854166666666667	0.947712418300654
0.6	0.843971631205674	0.552188552188552	0.838487972508591	0.875
0.617486338797814	0.844884488448845	0.541666666666667	0.884488448844885	0.882154882154882
0.546478873239437	0.839416058394161	0.558282208588957	0.829787234042553	0.900662251655629
0.597633136094675	0.818840579710145	0.557046979865772	0.830985915492958	0.911392405063291
0.605042016806723	0.849122807017544	0.550522648083624	0.835714285714286	0.893890675241158
0.573863636363636	0.849122807017544	0.556701030927835	0.843971631205674	0.897689768976898
0.639784946236559	0.845360824742268	0.503496503496504	0.821052631578947	0.896321070234114
0.587537091988131	0.827838827838828	0.533783783783784	0.858131487889273	0.915584415584416
0.638655462184874	0.858131487889273	0.52	0.792982456140351	0.901315789473684
0.602272727272727	0.825806451612903	0.515679442508711	0.852233676975945	0.9
0.58641975308642	0.816901408450704	0.551948051948052	0.887417218543046	0.890365448504983
0.5625	0.812286689419795	0.621538461538461	0.852112676056338	0.921052631578947
0.570491803278689	0.839506172839506	0.623052959501558	0.858974358974359	0.884615384615385
0.575949367088608	0.844036697247706	0.564935064935065	0.84789644012945	0.875816993464052
0.561290322580645	0.835913312693498	0.566037735849057	0.825082508250825	0.886731391585761
0.509933774834437	0.843076923076923	0.565916398713826	0.844884488448845	0.881028938906752
0.61198738170347	0.8	0.562300319488818	0.813664596273292	0.882539682539683
0.5814696485623	0.803858520900322	0.517571884984026	0.819047619047619	0.852459016393443
0.551724137931034	0.814332247557003	0.549520766773163	0.847352024922118	0.901315789473684
0.543689320388349	0.835913312693498	0.519480519480519	0.843137254901961	0.896103896103896
0.552380952380952	0.843450479233227	0.5375	0.823151125401929	0.894039735099338
0.615873015873016	0.783171521035599	0.578616352201258	0.832258064516129	0.901587301587302
0.56271186440678	0.846153846153846	0.511326860841424	0.864353312302839	0.89171974522293
0.540880503144654	0.8	0.56687898089172	0.810126582278481	0.867549668874172
0.564102564102564	0.822085889570552	0.535031847133758	0.869009584664537	0.893890675241158
0.551948051948052	0.816720257234727	0.536423841059603	0.812903225806452	0.840390879478827
0.62379421221865	0.836923076923077	0.596273291925466	0.825082508250825	0.897435897435897
0.588235294117647	0.801223241590214	0.565079365079365	0.860759493670886	0.885350318471338
0.571428571428571	0.856230031948882	0.56957928802589	0.850793650793651	0.87741935483871
0.596385542168675	0.825396825396825	0.570552147239264	0.852564102564103	0.869281045751634
0.546666666666667	0.83125	0.559006211180124	0.836601307189543	0.89873417721519
0.590909090909091	0.811501597444089	0.575	0.82051282051282	0.897689768976898
0.561872909698997	0.814814814814815	0.594249201277955	0.899022801302932	0.902597402597403
0.552631578947368	0.845425867507886	0.511182108626198	0.841772151898734	0.856230031948882
0.554140127388535	0.832807570977918	0.537037037037037	0.821656050955414	0.885245901639344
0.607843137254902	0.828025477707006	0.557377049180328	0.82051282051282	0.894568690095847
0.579617834394904	0.8	0.583606557377049	0.856209150326797	0.894039735099338
0.573248407643312	0.833855799373041	0.602484472049689	0.831683168316832	0.87459807073955
0.54071661237785	0.832807570977918	0.518987341772152	0.84887459807074	0.906148867313916
0.598130841121495	0.844444444444444	0.544871794871795	0.824281150159744	0.87459807073955
0.495049504950495	0.831168831168831	0.509933774834437	0.833855799373041	0.84887459807074
0.504983388704319	0.796116504854369	0.51875	0.833333333333333	0.904918032786885
0.543046357615894	0.806153846153846	0.528052805280528	0.822006472491909	0.907936507936508
0.563934426229508	0.804953560371517	0.5814696485623	0.80655737704918	0.870967741935484
0.587096774193548	0.814814814814815	0.552147239263804	0.821192052980132	0.886731391585761
0.532467532467532	0.828220858895706	0.568690095846645	0.810126582278481	0.898089171974522
0.535483870967742	0.831168831168831	0.56875	0.859934853420195	0.87248322147651
0.577049180327869	0.861736334405145	0.506410256410256	0.848297213622291	0.867549668874172
0.591194968553459	0.807692307692308	0.575	0.869009584664537	0.883116883116883
0.567741935483871	0.808917197452229	0.498402555910543	0.886075949367089	0.908496732026144
0.621538461538461	0.844444444444444	0.585669781931464	0.832807570977918	0.862619808306709
0.599369085173502	0.826498422712934	0.557692307692308	0.827361563517915	0.875816993464052
0.572327044025157	0.843450479233227	0.52258064516129	0.802588996763754	0.908496732026144
0.558441558441558	0.838095238095238	0.548895899053628	0.84012539184953	0.888178913738019
0.568690095846645	0.81875	0.56782334384858	0.823529411764706	0.896321070234114
0.55663430420712	0.825082508250825	0.588235294117647	0.823151125401929	0.872964169381108
0.506410256410256	0.816455696202532	0.539473684210526	0.830670926517572	0.890322580645161
0.529411764705882	0.824675324675325	0.538461538461538	0.871473354231975	0.876971608832808
0.562091503267974	0.823151125401929	0.535947712418301	0.832258064516129	0.865384615384615
0.602649006622517	0.831325301204819	0.557993730407524	0.873417721518987	0.88961038961039
0.578616352201258	0.841121495327103	0.555205047318612	0.846666666666667	0.847682119205298
0.602564102564103	0.797546012269939	0.572347266881029	0.832786885245902	0.867313915857605
0.682577565632458	0.866666666666667	0.66839378238342	0.898360655737705	0.912052117263844
0.685714285714286	0.872611464968153	0.659630606860158	0.901960784313726	0.927152317880795
0.687058823529412	0.92258064516129	0.646310432569975	0.908496732026144	0.912621359223301
0.671604938271605	0.897435897435897	0.656330749354005	0.890365448504983	0.934210526315789
0.684596577017115	0.869281045751634	0.647368421052632	0.884615384615385	0.944625407166124
0.663390663390663	0.869281045751634	0.631016042780749	0.856209150326797	0.879194630872483
0.653465346534653	0.913333333333333	0.656084656084656	0.907894736842105	0.938110749185668
0.677804295942721	0.882352941176471	0.637837837837838	0.877076411960133	0.933333333333333
0.680952380952381	0.922077922077922	0.60427807486631	0.887459807073955	0.928813559322034
0.682577565632458	0.871794871794872	0.678481012658228	0.909090909090909	0.95114006514658
0.666666666666667	0.917491749174917	0.630727762803235	0.914473684210526	0.941176470588235
0.687203791469194	0.867549668874172	0.621983914209115	0.883720930232558	0.908496732026144
0.634517766497462	0.864516129032258	0.652631578947368	0.895424836601307	0.931147540983607
0.660049627791563	0.906148867313916	0.627659574468085	0.874576271186441	0.888157894736842
0.673076923076923	0.911475409836066	0.661458333333333	0.888888888888889	0.929032258064516
0.688836104513064	0.884615384615385	0.654639175257732	0.903225806451613	0.930232558139535
0.687350835322196	0.925566343042071	0.67175572519084	0.884488448844885	0.933774834437086
0.679518072289157	0.868167202572347	0.699738903394256	0.896774193548387	0.925675675675676
0.6810551558753	0.868686868686869	0.642105263157895	0.896103896103896	0.943894389438944
0.68075117370892	0.885993485342019	0.654545454545455	0.888178913738019	0.950819672131147
0.666666666666667	0.87012987012987	0.649746192893401	0.915584415584416	0.927152317880795
0.694835680751174	0.904290429042904	0.708010335917313	0.883720930232558	0.924092409240924
0.658415841584158	0.869009584664537	0.664935064935065	0.87459807073955	0.907284768211921
0.680952380952381	0.875399361022364	0.657894736842105	0.906148867313916	0.895424836601307
0.702078521939954	0.888888888888889	0.651041666666667	0.911949685534591	0.956228956228956
0.653658536585366	0.914285714285714	0.642297650130548	0.875420875420875	0.919093851132686
0.690647482014389	0.902597402597403	0.608219178082192	0.881789137380192	0.910891089108911
0.663366336633663	0.902356902356902	0.639784946236559	0.882352941176471	0.919093851132686
0.683046683046683	0.900662251655629	0.671794871794872	0.916943521594684	0.926666666666667
0.655	0.884488448844885	0.673469387755102	0.869565217391304	0.966887417218543
0.668292682926829	0.91025641025641	0.670076726342711	0.900958466453674	0.92258064516129
0.623711340206186	0.884012539184953	0.61455525606469	0.888157894736842	0.904918032786885
0.677884615384615	0.869565217391304	0.668367346938776	0.879194630872483	0.934210526315789
0.668257756563246	0.895424836601307	0.677165354330709	0.894039735099338	0.944262295081967
0.661764705882353	0.855218855218855	0.647214854111406	0.919463087248322	0.933333333333333
0.690647482014389	0.92156862745098	0.645994832041344	0.896103896103896	0.917491749174917
0.67639902676399	0.898360655737705	0.61455525606469	0.896103896103896	0.944625407166124
0.687058823529412	0.870967741935484	0.651162790697674	0.900958466453674	0.953333333333333
0.682464454976303	0.904290429042904	0.625	0.869281045751634	0.875816993464052
0.691764705882353	0.893203883495146	0.687179487179487	0.878688524590164	0.927152317880795
0.650366748166259	0.904918032786885	0.639784946236559	0.915584415584416	0.931596091205212
0.682808716707022	0.904918032786885	0.673575129533679	0.87459807073955	0.938110749185668
0.676258992805755	0.899022801302932	0.668435013262599	0.87248322147651	0.913333333333333
0.665012406947891	0.895622895622896	0.666666666666667	0.883116883116883	0.928571428571429
0.691943127962085	0.913183279742765	0.631853785900783	0.875	0.947368421052632
0.682926829268293	0.897009966777409	0.634666666666667	0.919093851132686	0.915032679738562
0.691764705882353	0.884488448844885	0.634146341463415	0.881028938906752	0.941558441558442
0.663366336633663	0.884615384615385	0.643979057591623	0.915032679738562	0.933774834437086
0.67458432304038	0.888178913738019	0.647519582245431	0.9	0.915254237288136
0.68384074941452	0.85	0.661616161616162	0.915032679738562	0.92
0.594752186588921	0.915032679738562	0.629080118694362	0.912052117263844	0.913183279742765
0.552552552552553	0.886075949367089	0.57051282051282	0.906752411575563	0.931147540983607
0.603448275862069	0.926517571884984	0.60625	0.897689768976898	0.924590163934426
0.567415730337079	0.909677419354839	0.640718562874252	0.894039735099338	0.92948717948718
0.57566765578635	0.881028938906752	0.611620795107034	0.895238095238095	0.928104575163399
0.60233918128655	0.878205128205128	0.603550295857988	0.851485148514851	0.877887788778878
0.627565982404692	0.888888888888889	0.604790419161677	0.914473684210526	0.950819672131147
0.610778443113772	0.873333333333333	0.601226993865031	0.906148867313916	0.929765886287625
0.590643274853801	0.912052117263844	0.610271903323263	0.876623376623377	0.929292929292929
0.578171091445428	0.878688524590164	0.613095238095238	0.890322580645161	0.951768488745981
0.578171091445428	0.907284768211921	0.608433734939759	0.915584415584416	0.948387096774194
0.567073170731707	0.868421052631579	0.579439252336449	0.880258899676375	0.925081433224756
0.584795321637427	0.903225806451613	0.582822085889571	0.907936507936508	0.919093851132686
0.609970674486804	0.899676375404531	0.593471810089021	0.873720136518771	0.893203883495146
0.60233918128655	0.894568690095847	0.586102719033233	0.894568690095847	0.919093851132686
0.644578313253012	0.898089171974522	0.610271903323263	0.898089171974522	0.927152317880795
0.605042016806723	0.926984126984127	0.616822429906542	0.894736842105263	0.926517571884984
0.606413994169096	0.862619808306709	0.630057803468208	0.896103896103896	0.918918918918919
0.587209302325581	0.885245901639344	0.588588588588589	0.891025641025641	0.941176470588235
0.623145400593472	0.897435897435897	0.605882352941176	0.894568690095847	0.930232558139535
0.539877300613497	0.870967741935484	0.57910447761194	0.91025641025641	0.946666666666667
0.647398843930636	0.908496732026144	0.619195046439629	0.872131147540984	0.921052631578947
0.562874251497006	0.886792452830189	0.572289156626506	0.893203883495146	0.901960784313726
0.584126984126984	0.88961038961039	0.595238095238095	0.890322580645161	0.925081433224756
0.645533141210375	0.907894736842105	0.634146341463415	0.911392405063291	0.94
0.589595375722543	0.907936507936508	0.595611285266458	0.879194630872483	0.916666666666667
0.59214501510574	0.916129032258065	0.629737609329446	0.907348242811502	0.931596091205212
0.542168674698795	0.911475409836066	0.583333333333333	0.909090909090909	0.912621359223301
0.578947368421053	0.900662251655629	0.601823708206687	0.901315789473684	0.918032786885246
0.6158357771261	0.861736334405145	0.619469026548673	0.882154882154882	0.957095709570957
0.587896253602305	0.916129032258065	0.598765432098765	0.884615384615385	0.948387096774194
0.617210682492582	0.8875	0.605714285714286	0.862876254180602	0.899676375404531
0.614942528735632	0.895424836601307	0.583850931677019	0.895424836601307	0.940789473684211
0.551928783382789	0.872964169381108	0.597560975609756	0.890322580645161	0.92604501607717
0.594117647058824	0.875	0.633540372670807	0.914473684210526	0.94314381270903
0.578947368421053	0.92604501607717	0.582582582582583	0.909677419354839	0.910299003322259
0.560240963855422	0.909677419354839	0.611275964391691	0.896774193548387	0.918032786885246
0.611428571428571	0.849673202614379	0.614925373134328	0.904458598726115	0.957095709570957
0.6189111747851	0.908496732026144	0.594936708860759	0.882539682539683	0.906752411575563
0.595988538681948	0.891025641025641	0.632530120481928	0.898360655737705	0.913333333333333
0.576576576576577	0.920529801324503	0.561290322580645	0.910299003322259	0.934210526315789
0.560747663551402	0.895424836601307	0.612121212121212	0.855345911949686	0.92604501607717
0.604105571847507	0.907936507936508	0.627329192546584	0.888157894736842	0.914473684210526
0.54601226993865	0.876254180602007	0.630630630630631	0.890322580645161	0.921052631578947
0.610169491525424	0.913183279742765	0.6158357771261	0.885993485342019	0.941935483870968
0.589970501474926	0.906666666666667	0.584070796460177	0.925566343042071	0.916666666666667
0.571428571428571	0.883116883116883	0.617210682492582	0.872131147540984	0.92156862745098
0.598802395209581	0.875776397515528	0.619631901840491	0.908496732026144	0.924590163934426
0.585507246376812	0.905660377358491	0.57910447761194	0.906148867313916	0.915824915824916
0.591715976331361	0.858044164037855	0.56	0.902597402597403	0.921052631578947
